y,d,x,w
-0.24204058436171,1,1.8,69.73
0.888441310694686,0,-0.88,62.69
1.6676425061529,1,0.87,34.09
-0.0584332779574744,1,0.61,63.59
0.377012089256036,0,-0.31,64.81
-0.979559141761083,1,0.36,88.85
-0.911252598119566,0,0.03,45.93
0.460584594948105,0,-0.53,9.56
-0.773543969873751,0,-0.37,34.82
0.844764684695264,0,-1.5,37.31
0.357118420217507,1,0.43,62.13
-0.490082293004905,0,-0.04,42.64
0.417445367017606,0,-0.63,38.62
0.504864853353694,0,-0.47,16.94
0.972473561406504,0,-0.6,88.08
-0.479147741675395,0,-1.39,49.12
0.0938225184794653,0,-0.29,75.89
0.558614416157537,0,0.02,58.92
0.2257586191542,0,-0.62,72.58
1.17703126289885,0,-0.4,74.73
0.200417178080474,0,-2.5,34.15
-0.435451005788487,0,-0.6,23.18
-0.27340724734289,1,0.26,96.17
1.17372044861537,0,-1.31,80.37
2.58998884116523,1,1.32,35.21
0.334867938495036,1,0.55,86.15
0.792755600442552,1,0.74,5.97
0.415023926291062,0,-0.82,69.87
-0.129171590417493,0,-0.58,15.01
0.779804103774364,0,-0.96,59.99
3.30685010241178,1,0.44,76.14
-1.40430195266668,0,-0.29,79.97
2.49550032856457,1,0.91,75.81
0.126619755679944,0,-1.22,26.48
-1.03673897569029,0,-2.77,60.54
-1.19887265741749,0,0.16,57.07
-0.866132222924667,0,-0.78,93.76
0.658268192117526,0,-0.08,44.33
0.649086082252202,0,-1.34,98.43
1.44416433251135,0,-1.35,13.62
1.21534002308287,0,-0.26,1.27
0.269077005528335,0,-0.55,21.25
-0.0488075597301835,0,-1.58,48.93
3.66086020143626,1,0.34,82.43
0.356347983686809,0,-0.91,54.28
1.58671509445464,1,0.77,46.97
0.12177382164168,1,1.77,80.02
-2.38666927010254,0,-0.7,77.64
-0.825154149590496,0,-1.11,97.83
3.65940966188406,1,1.53,51.72
2.25635505913109,1,0.81,55.38
0.685520328014431,0,-1.2,25.47
-1.59311892595562,0,-0.58,92.27
3.97755566907512,1,0.33,31.32
-2.27346425790212,0,-0.75,95.98
0.0317625120025296,0,-0.78,2.97
1.56986915337308,1,0.71,6.87
1.4701163322699,1,2.05,44.7
1.51137353566827,1,0.43,85.82
-0.490362891030939,0,0.05,59.13
-0.40815928570048,1,0.21,8.04
2.92595707587103,1,1.01,0.92
1.48143791297711,1,1.42,25.51
2.22191554457868,1,0.4,8.2
0.125398221392586,0,-0.52,72.76
-0.854132027360633,0,-0.73,90.58
0.153970140792561,1,2.31,91.41
0.943240043344302,1,1.38,60.18
-0.202646339664989,0,0.15,97.73
0.480919284723417,1,1.06,20.12
-0.514593166480167,0,-1.12,41.75
0.313000111921814,0,-0.62,42.41
1.77611490068899,0,-1.11,63.87
0.0664581335550713,0,-1.03,86.22
0.777652398893666,0,-1.59,78.42
-1.74026590070551,0,-0.11,5.02
1.849071497613,1,1.34,16.23
0.321987662459946,1,0.51,66.58
0.672039150530947,1,0.78,25.5
0.648406226126509,0,-0.4,88.74
1.74231336499273,1,0.78,69.18
1.61430145601317,1,1.05,87.11
1.10939342265331,1,0.88,2.36
0.90864586988638,1,0.64,5.76
0.494566009109649,0,0,70.33
0.679919992486411,1,0.32,32.62
0.791367295358294,1,0.41,19.34
0.497476096039384,0,-0.88,69.79
-1.29033220992762,0,-0.69,19.34
1.4720531548412,1,1.2,44.05
0.791927534935943,0,-1.92,75.77
1.24863601836146,1,1.59,74.97
3.42569771935146,1,1.03,70.5
0.252999734953771,0,-1.81,23.3
0.542558709467154,0,-0.68,39.31
3.44837764723729,1,0.38,27.01
-0.137523122815285,1,0.26,6.69
-0.703066013972015,0,-0.42,0.9
-0.419697646186265,0,-1.04,35.4
0.317364394939565,0,-0.14,58.24
-0.139185367336784,0,-0.76,2.36
-0.670371827325443,0,-1.24,60.4
3.92031482979892,1,0.92,22.84
0.452953707079606,1,0.54,76.59
0.616567353284442,1,0.45,25.71
0.93457672021135,0,-1.4,33.46
-0.917837499016878,1,0.92,78.63
0.363758816339673,1,0.21,51.82
0.0015000044343875,0,0.1,15.64
2.01420920626134,0,0.16,25.31
0.997741794959371,1,0.78,59.04
0.0200528910728975,0,-0.44,24.42
0.630176449608818,1,0.36,74.09
0.944798308045888,1,2.05,91.85
-0.30551966178711,0,-0.32,75.09
0.323930168315908,0,-0.59,37.02
2.60857149885528,0,-0.23,84.99
1.12722084694958,0,-0.77,43.09
0.453191601484471,1,0.9,12.21
-0.504008444332064,0,-1.64,13.73
0.721730506918977,0,-0.45,79.79
-0.647194026904416,0,-2.14,0.39
1.50854191015106,0,-0.72,34.17
-0.228434893179415,0,0.17,31.54
-0.202512332174186,1,0.65,76.46
1.0107582351836,0,0.01,1.84
1.06011035358676,1,1.3,53.59
-1.34541625762379,1,0.47,78.15
2.81357800350187,1,1.18,44.56
1.66149955854627,0,-0.45,66.28
-0.568794453278694,0,-0.34,50.99
0.481496729757774,0,-0.2,71.98
1.98135132407288,1,1.81,34.03
0.444419627637568,0,-0.7,73.05
-2.51080736011583,0,-1.67,8.89
-0.786958743374474,0,-0.61,11.63
1.46299586995481,1,0.65,35.69
1.40543215256646,0,0.12,23.45
-0.528504828315132,1,0.76,10.06
1.14532523472684,0,-0.14,81.14
-0.0291473440371908,0,0.13,33.46
-0.569815033736574,1,0.8,99.78
1.37854701370951,1,1.1,18.87
1.31327547373541,0,-0.04,68.52
0.912799326629818,0,-0.11,48.69
-0.623786381912288,0,-0.63,55.1
-0.420021923043337,0,-1.46,18.34
-0.809759054112881,0,-0.05,49.7
-3.72124849983086,1,0.68,51.8
-1.40433892232318,1,0.56,66.99
-1.99790588010735,0,-0.51,6.51
-1.48569776782095,0,-0.64,19.48
0.053798789456262,0,-0.19,14.15
3.45026356359595,1,1.5,65.02
0.172581887503585,0,-0.61,37.5
0.72857126390542,0,-0.32,59.95
1.95330566129103,1,1.36,12.87
1.34134350447576,0,-2.19,46.21
2.10739794083992,1,0.37,58.72
-0.311070847908621,0,-0.26,47.31
-1.23866356974871,0,-0.98,83.59
-0.0931133675730463,1,1.1,66.37
1.47432008387052,0,0.13,8.11
-0.307799912738605,0,-0.75,8.26
0.740189173560922,0,-2,30.63
3.7209382283148,1,0.61,28.85
-0.406762937254421,0,-0.31,74.74
1.8139711735643,1,1.17,11.49
0.770462785894092,1,0.66,97.57
1.39691855484359,0,-1.17,39.39
0.47077594155275,0,-0.15,6.98
-0.340501344425248,1,1.35,65.28
1.19900338787788,1,0.82,80.53
0.404721210535148,0,-0.76,82.42
0.497312678709558,1,1.08,20.49
-0.551649927084593,0,-0.62,26.24
-0.863884496500937,1,0.86,66.15
1.4894575685741,1,0.63,84.97
1.65084697995224,1,0.62,69.03
2.22549178980802,1,1.02,76.9
0.881323872186387,0,-0.8,96.41
0.607754642393718,0,0.11,82.56
2.6979250083156,1,1.58,22.04
2.47765866435049,0,-0.32,68.66
0.586167043210661,1,0.61,18.9
0.203634431475113,1,0.79,12.16
-1.14766833152717,1,1.28,27.32
-0.0701543088723425,0,-0.19,17.84
0.799798956460178,1,0.56,17.05
1.56850876334641,1,2.11,55.39
-0.0220018797432657,0,0.15,61.15
1.19145928288244,0,-0.7,86.19
-0.513241680839838,0,-0.53,72.52
2.27026077030737,0,-0.47,64.11
1.92640313756661,0,-0.31,48.14
2.35966028206939,1,0.6,56.09
2.41556098081248,1,0.72,6.26
2.70037264964685,1,1.15,97.39
3.21370138024021,1,1.11,28.42
-0.161051748761664,0,0,50.93
0.326725879238451,0,-0.2,65.61
0.953256247230783,0,-0.36,59
0.767815164334412,1,0.58,13.03
1.61630792287797,1,0.4,24.44
-1.55283687179832,1,1.26,84.2
1.45766944175806,1,0.44,74.73
1.27930646297298,0,-0.6,90.46
0.885881483661151,0,-0.53,95.25
1.17991281593466,0,-0.95,32.99
0.0453335817701807,0,-0.97,76.1
0.0611374391206128,0,-0.09,61.48
2.09468072924704,1,0.26,2.77
0.873955914365797,1,0.57,25.13
-0.437161716096575,0,-0.46,79.4
0.317782584381314,1,1.22,58.23
-0.00992405857041348,1,0.8,94.14
1.852506848608,1,1.39,65.04
1.17928813509231,1,0.94,10.55
0.586135387483147,1,0.2,46.62
1.1268520478745,1,0.65,99.88
-0.274906149660178,0,-1.08,42.18
0.894082084492211,1,0.21,38.72
-0.580894594118194,0,-1.85,50.66
-1.63981086339997,0,-1.02,86.88
1.99691509706661,1,1.37,61.92
-0.188931218943182,0,-0.54,58.38
1.31258478515793,1,1.15,75.43
-0.0539761847487713,1,0.39,57.32
0.632561456486126,0,-1.32,47.05
-0.665650278851343,0,-2.22,20.76
0.524513290713329,0,-0.09,2.42
0.788174656411883,0,-1.59,47.05
1.43560578479544,0,-0.47,89.28
-1.52434641981449,0,-0.25,10.01
-1.15984854376234,0,-0.48,78.88
1.30494715770503,0,-0.67,37.52
-0.862575370305167,0,-0.4,85.87
-0.393496329154482,0,-1.89,85.51
0.0856063090799387,0,0.09,47.87
-1.35010774182705,0,-2.51,89.7
-0.975280064485326,0,-0.78,91.95
-0.176664515585727,1,0.66,47.2
0.92802492052631,1,0.93,18.82
0.00193122173470671,0,-0.02,80.89
0.32634080415856,1,0.35,68.67
-1.06571057983085,0,-0.34,29.28
0.18364569789504,1,0.46,2.73
-0.529903866764333,0,-1.11,23.61
0.389687939577183,1,0.52,8.86
0.122928171241221,0,-0.26,15.44
-0.0732092747391361,0,-0.32,25.93
2.65484102859857,1,0.86,55.64
0.0891270345680218,0,-1.4,76.01
-0.767144522233274,0,-2.35,89.1
2.41691276636106,1,1.41,54.2
3.22579422364069,1,1,28.88
1.27962399318126,0,-0.53,6.82
-1.05144674101033,0,0.12,71.15
-0.044175757313594,0,-0.63,77.91
1.88871883850694,1,0.64,84.08
0.719860688338456,0,-1.15,66.73
-0.989245431938702,0,-0.11,45.36
-1.4485835519633,1,1.01,59.03
2.10457477426094,1,0.77,98.98
4.47055355969925,1,0.99,98.34
1.2218074498196,1,1.78,60.66
1.09610371957093,1,1.87,71.8
1.79323396687463,1,1.71,87.23
-0.137349098979984,0,-0.63,7.08
0.606249390108946,0,-0.21,88.34
1.01630505939078,1,0.83,61.2
0.240208556815256,1,0.77,98.21
2.01233382071018,1,0.54,75.6
1.96752792495673,1,0.21,65.34
-0.317491234612901,0,-0.18,17.29
-1.17075917081258,0,-0.34,87.11
2.44509786796046,1,0.97,86.58
1.12941278939612,0,-0.15,14.8
0.407831585843742,0,0.1,63
0.86976364198582,1,2.33,72.09
0.956346919422833,0,-1,26.09
0.797502848976543,1,0.24,72.99
-0.0234925780873945,1,0.57,0.38
-0.00400520530804399,1,0.42,13.6
2.29473821108296,0,0.06,29.78
-1.18459174972659,0,-2.01,65.01
3.43469937737207,1,0.32,16.19
1.34969718285875,0,-0.83,83.26
2.55507595926295,1,2.34,50.19
-0.468566239190746,1,1.74,29.76
0.772793196654478,1,0.45,47.58
0.934689503368916,1,1.57,56.87
1.07213467510391,1,0.87,51.66
2.59520961511646,1,0.59,20.53
0.082046765578294,0,-1.27,92.52
3.09045552280656,0,-0.65,21.99
0.791690424880542,0,-0.53,62.52
-0.0192257234688577,0,-0.16,47.41
-0.281364045294265,1,1.06,60.28
-1.27616868101756,0,-2.22,30.74
-1.01945487197535,0,-0.89,40.86
3.35023868842706,1,0.27,0.45
1.66039762557563,1,0.88,20.62
-0.567480056487104,0,-0.34,27.51
3.01524546187039,1,1.25,53.21
-0.25504799834711,0,-1.31,58.69
1.00737627913613,0,-1.19,83.49
0.562332383505471,0,-0.73,10.2
2.38889280702974,0,0.04,21.51
-0.113465391152821,0,-0.84,88.02
-0.33394889259209,0,0.16,84.01
0.264894905384061,0,-1.15,76.71
1.59634205003462,1,1.45,84.98
0.613732863104809,0,-0.7,11.15
1.02651164072226,0,0.04,1.38
2.51213433932541,1,0.96,73.39
1.08061213615742,0,-0.53,51.6
1.47996576020104,0,-1.31,22.63
0.232273128822616,0,-0.37,12.93
0.464576031158226,1,0.44,82.04
-0.575997352187731,1,0.23,95.72
-1.19268011842572,1,0.42,97.76
1.80162284807586,1,0.69,10.13
2.95884984579882,1,0.33,74.63
-0.618820977627259,0,-0.95,32.61
2.17883833834868,1,1.64,79.25
2.48175693322147,1,1.29,83.37
-2.45161571288973,0,-0.07,90.17
0.218197215968999,0,-1.14,93.6
-0.101488825776876,0,-1.25,18.45
-0.150871318393267,0,-1.96,69.71
-0.832732994606298,1,0.27,76.93
0.0911961872470012,1,0.81,75.59
-0.0497005312391346,1,1.12,40.33
0.314327982603787,0,-0.13,0.65
0.142941825821803,0,-0.13,96.82
0.0164079034322811,1,1.08,71.54
1.20468163558107,0,0.04,70.91
1.98130364069954,0,-0.8,90.46
0.423314945791912,0,-0.13,53.16
0.786979379754345,0,-0.22,40.46
-0.827041757617538,0,-1.02,13.82
0.541892344175454,0,-1.98,28.3
1.25525331317876,0,-0.85,32.7
1.06258149599219,0,-1.21,42.1
-0.342727051589499,0,-0.78,90.67
-1.40280069114918,0,-0.12,98.77
-0.805855495083012,0,0.19,11.13
1.36019976635911,1,2.54,10.73
-1.14289403996573,0,-0.35,56.81
-0.871770835800126,0,0.15,26.74
1.88145868717812,1,0.31,61.98
0.533747127122467,0,-0.38,58.61
0.507241568468074,0,-1.73,12.89
0.680667460779509,1,0.51,65.11
0.462541184833252,0,0,81.04
2.91300359760535,1,0.75,78.06
0.0700144670955118,0,-2.14,20.34
0.55098261194086,0,-0.34,17.35
0.0735905927289603,0,0.11,78.4
1.63622170668302,1,0.32,99.67
-0.142153262904789,0,-0.09,94.34
-0.187240531131484,0,-0.22,88.7
2.09659789999995,1,2.25,82.94
1.54018930348875,0,-0.99,6.96
0.670039097988391,1,0.81,22.92
1.78475040837505,0,-0.76,57.91
1.08437109733292,1,0.35,14.45
0.520543000765319,0,-0.15,87.82
1.21529322697546,1,1.19,67.99
0.40334275211727,1,1.7,37.33
-0.806565511039953,0,-0.02,69.92
0.855205102254143,0,0.1,42.91
-1.30398820720248,0,-1.42,28.62
0.381955358248241,0,-0.16,37.01
-0.218027038415787,0,-0.3,3.03
0.320931111337415,0,-1.22,96.77
2.64999659833235,1,0.75,71.5
0.585807794067262,0,-0.84,81.09
1.1094109283319,0,-0.76,38.65
1.17425609354078,1,0.31,53.13
-0.276429762347397,0,-1.41,83.25
0.433193655466645,1,0.38,70.19
0.838050165041168,1,0.42,2.48
0.987435422269395,0,-1.24,94.44
0.0187404803857719,0,-1.83,55.15
1.39359177305504,0,0.12,69.1
0.36059502376611,0,0.08,94.4
-0.627498243220414,0,-0.89,93.77
-1.34074765802395,1,2.4,2.85
-0.374050652058236,0,-0.25,12.62
1.75249162808159,1,1.07,51.56
0.132115793687035,0,-0.09,81.52
1.00000307574547,0,-1.27,72.21
-0.2088355125318,0,-1.74,67.03
1.58471424682258,1,0.28,91
3.01272058060322,1,2.57,67.91
0.932097103975043,0,-0.24,99.53
3.55006330042272,1,1.67,52.71
2.83426262409842,1,0.65,28.85
0.833242145999586,0,-0.28,52.85
-0.605838358299121,0,-0.19,23.02
-0.682357954573785,0,-2.01,18.15
0.409564808771399,1,0.95,38.83
0.892163587382593,0,-0.1,84.46
1.38778526506558,1,0.56,3.56
0.383868738832307,1,0.24,82.79
1.45812736971813,0,-0.48,0.51
4.12586161808164,1,1.02,27.66
-0.265624627319989,0,0.05,55.86
0.314548205017352,1,0.58,46.68
1.35177467979145,0,0.12,68.3
-0.533805121236721,0,-0.87,22.31
-0.235956470425807,0,-0.05,5.6
2.25952584524066,1,0.31,27.35
-0.433705823663838,0,-1.79,57.12
-0.633449574308456,0,-0.46,25.6
1.33091441569173,0,-0.02,62.51
-0.234333882546517,0,-0.31,20.25
1.00575080660824,1,0.86,66.61
-2.5472300616882,0,0.08,88.22
-0.0481051467271141,0,-0.18,65.41
2.30679528165715,1,1.44,84.28
2.07048969527444,1,1.15,1.23
0.813104038081699,0,-0.11,52.57
-0.773121460662939,1,0.99,9.08
0.609473857707192,1,0.91,6.96
-1.62568294699084,0,-0.46,45.6
-0.0910360600638305,0,-0.42,90.49
1.66687372113227,0,0.1,24.03
0.157931492373868,0,-0.32,32.59
-0.953368191560095,0,-0.1,69.8
-0.396887417623104,1,0.89,27.12
0.600999443447745,1,0.75,10.17
2.39425621212985,1,1.68,18
0.416015751973606,1,1.11,30.25
-0.167688909665949,0,-1.02,44.68
0.797364570752877,0,-0.68,9.53
1.34831677013961,1,0.56,79.92
-0.466302421134308,0,0.07,98.52
-0.469186915031281,0,0.15,63.79
0.280991000880972,0,-2.04,81.36
1.41202622606972,1,0.8,38.36
-1.74263090349977,1,0.79,2.78
0.0765661259666159,1,0.54,57.36
0.160603031212794,0,0.12,75.16
1.17781597063712,1,2.91,84.67
0.532618367398872,0,0.07,11.68
-0.927118390350743,1,1.41,74.71
1.31294167991523,1,0.69,4.13
3.91222004292782,1,2.36,85.58
3.43110660863155,1,1.03,38.64
-0.60407954222588,0,-0.84,40.5
-0.515352906954588,1,0.89,55.18
2.89498386536958,1,0.31,71.88
-0.993398521948852,0,-0.07,61.36
1.08312728531471,0,-0.48,64.58
0.319613557499641,0,-0.43,51.33
1.863428310655,1,0.61,47.48
0.0222823567109086,0,-1.32,31.47
1.72982271063471,1,0.65,41
0.487922608905685,0,-1.12,97.24
0.773934528184805,1,2.61,69.84
-0.0537604163273298,0,-0.25,20.32
2.05460043845136,1,0.33,69.29
0.458140113725762,1,0.29,3
-0.325464463431726,0,-0.16,93.33
0.435645492048305,0,-1.69,3.83
-1.03251540990252,1,0.61,45.54
1.59980429684416,0,-1.21,42.34
1.4095151230427,1,0.22,16.14
4.2497562635754,1,0.71,24.27
-0.654032154363009,1,0.86,60.61
0.107879848395197,0,-0.06,69.12
-0.592625461623564,0,0.03,9.36
2.34273398243541,1,0.71,26.13
-1.03023519960435,0,-0.56,44.44
-0.335582714439694,1,1.24,62.39
2.84796330504717,1,0.95,54.14
0.923030022319892,1,0.89,38.95
0.0189364426485311,1,0.97,53.2
-0.0931034683578055,0,-0.43,76.97
0.998321994023135,0,-2.12,23.71
-0.212872637075835,0,-1.02,72.1
0.589946422837515,1,2.84,85.95
0.588815454277816,0,-0.84,10.67
1.69934313922625,1,0.69,20.7
-0.14619970049313,0,-0.54,51.56
0.702599936559733,0,-0.4,20.67
2.42998910256814,1,0.83,45.15
-0.0592188801776638,0,-0.16,48.67
-0.376338914670455,0,-1.08,56.37
0.354955648278066,1,0.29,58.84
0.137635123204815,1,0.4,43.43
0.21333365787397,0,-0.62,20.86
1.02423946772953,0,-0.21,60.49
0.853405844029103,0,-1.63,14.78
1.90700941301932,1,0.25,98.17
-0.351590227240002,0,-0.05,93.84
0.920700187992333,0,-0.2,53.25
-0.422693523555147,0,-0.72,52.34
0.466008818343671,1,1.7,59.62
2.01006194322455,1,0.57,53.97
-1.01360069821167,0,-0.35,16.76
-0.152898663157802,0,-1.73,73.69
2.16299500043528,1,0.41,57.43
-0.363110917916952,0,-2.43,43.85
1.02291720599164,0,-0.69,57.92
1.93900078581784,0,-0.6,87.86
-0.337389203176924,0,-0.1,36.61
1.64699302982768,1,0.21,23.93
1.03610302509271,1,2.48,7.12
0.92273732029577,0,-1.83,57.79
0.936949637595373,0,0.09,6.2
-0.106267325666991,1,1.08,17.52
3.53846992691581,1,1.06,97.19
0.736378318105931,0,-0.01,80.52
2.21783770106884,1,0.47,67.02
1.705354408951,0,-0.05,7.48
-0.723893424441489,0,-0.61,15.77
-0.0905979176019189,0,0.12,20.59
2.23898556806719,1,0.52,17.31
-0.205044549978416,0,-0.72,58.64
1.87397079870564,0,-0.38,91.17
0.80815001433082,1,0.48,32.44
0.514239299295008,1,1.35,20.19
1.61939589922936,0,-0.78,15.19
0.780894274548297,1,0.24,16.77
1.11644560038819,1,0.41,52.37
1.51462004502941,1,0.53,78.46
0.789474496581001,0,-1.23,40.6
1.51601934505419,0,0.02,16.18
0.936867682557999,1,0.45,86.98
-1.17963286264991,0,-1.12,76.06
0.71678426875302,0,0.13,20.89
3.11972686188958,1,0.39,99.5
1.67753140493378,1,0.61,50.83
3.89670620357292,1,1.06,52.89
0.0223152849658187,0,-0.11,91.79
0.279753288313655,0,0.15,26.07
-0.603622930694368,0,-0.15,76.29
-1.22440448230353,0,-1.39,79.82
0.746766871634026,0,-1.06,61.08
0.354002143680257,1,0.55,53.24
0.871751397317241,0,-0.4,41.4
0.188765380532823,0,-0.44,35.51
0.33903149437243,1,1.25,86.46
-0.198025720995191,1,0.7,52.02
0.853466259106994,0,-0.02,28.3
-2.22855875615442,1,1.19,97.67
-0.374774766512348,0,-0.77,85.35
0.897881810440101,1,1.07,57.95
-0.577031568977087,0,-0.68,35.34
-0.331329908441299,0,0.16,62.12
-1.66502102570555,0,-1.1,75.27
2.27902853523336,1,0.41,14.15
-1.23363970326567,0,-2.05,57.76
2.51291460328839,1,0.82,71.31
0.650398653314125,0,-1.17,13.28
0.883071051522002,0,-1.29,40.86
-0.615166305280772,0,-0.13,79.3
0.0279103820683707,0,-0.77,13.68
-2.17316101590546,1,1.37,29.57
0.470429801550009,1,0.21,28.3
-0.31569134815248,0,-0.05,62.12
1.58047803146795,1,0.89,55.62
2.13844415808513,1,1.17,59.51
1.26141716568724,0,-0.13,96.66
1.26121325439088,1,1.15,68.79
1.25779921355831,1,1.12,46.03
0.14441096509769,0,0,17.68
0.108950395849584,1,0.55,38.53
0.145324444259212,1,0.46,50.06
0.522705117073157,0,-1.65,55.5
-0.242812765446482,1,0.36,50.11
-1.02732098476532,0,-1.1,24.4
-0.606682248444775,0,-0.5,69.79
0.526807920025583,1,0.47,31.83
1.56831735263855,1,1.56,72.6
2.60131806359497,0,0.12,12.94
1.55233214323288,1,1.04,83.21
0.59542656264982,0,-1.76,22.18
3.16943806351728,1,0.65,80.11
0.562545492919215,0,-0.44,28.17
-0.0425351231471256,0,0.01,64.38
0.02023491634136,1,1.19,91.26
-0.294717102883732,0,-0.22,7.15
-0.94091095131056,0,-1.52,3.28
0.535751089174816,1,0.28,74.3
-0.522756222919569,0,-1.4,46.55
0.0634293172261042,0,-0.89,84.74
0.131695607857583,0,-1.39,50.55
0.178408455836694,0,-0.29,89.47
-0.552282200056386,0,-0.91,61.57
1.08971372907274,0,-0.31,59.22
-0.137834478913455,0,-1.92,21.84
1.09431931717062,1,0.35,24.63
0.445425935558546,1,1.17,14.87
1.80398060708207,1,0.24,25.05
-0.0166598225254042,1,1.17,50.18
1.46059366283354,1,1.12,2.75
0.212460770531784,0,-1.08,41.93
0.383470090307585,0,-0.2,10.07
0.550333417493289,1,0.8,85.15
-0.870819378654966,0,-0.04,22.9
-0.520047766687659,0,0.11,76.28
1.4987351562905,0,-0.43,21.86
-0.728134883699229,0,-0.93,55.21
0.689429682733578,0,0.08,26.87
-0.844236541782936,0,0.02,78.35
2.4187252511603,1,0.6,11.02
-0.639695619619276,1,0.6,1.88
-0.884487436193314,0,-1.47,51.3
-0.0917113359567093,0,-1.11,84.46
0.613005619222522,0,-0.05,4.93
-1.84870332695685,0,-0.61,38.81
1.44632799818037,0,-0.1,0.08
1.67875333194496,0,-0.64,79.88
-0.994959850455479,0,-2.31,52.45
2.37986859155904,1,0.49,34.96
1.12307654561163,1,0.63,28.51
0.242544565176138,1,1.21,38.05
1.2627166235229,0,-0.81,71.28
-0.572710862485782,0,-0.99,49.02
-0.516206852401539,0,-1.71,42.91
0.414810939376864,1,0.43,12.82
0.355331220958553,0,-0.05,62
2.29048428046522,1,0.41,50.46
0.383626624414059,0,-1.35,34.85
1.27590281840979,1,1.99,51.75
-0.00175401459615592,0,-0.77,15.42
-1.18272291612947,0,-1.4,37.93
0.546272841831007,0,-0.1,50.22
0.203142250716884,1,0.52,97.4
-0.0504309479444038,0,-0.6,48.31
1.1096357642427,0,0.02,77.32
-0.557194119802053,0,-1.02,50.62
0.234054606370459,0,-0.96,30.72
-0.376414507546646,0,-1.49,78.56
1.60825187645221,1,0.74,28.16
3.60986682957769,1,0.97,60
1.5131672783468,1,0.43,54.86
-1.11156155178591,0,-0.03,15.83
0.458636531557442,0,-0.55,43.39
-0.472294951570507,0,0.05,88.2
1.10324167243313,0,-1.46,9.22
1.89861420997052,0,0.08,99.75
-2.23570943197883,1,0.98,81.39
1.3767780187018,1,0.44,78.14
2.62580371765529,1,1.07,67.86
1.49503844972412,0,-0.47,66.3
3.10287944925101,1,0.86,74.27
0.789357153529963,1,0.32,46.33
3.22466222372777,1,0.23,22.11
1.25345659828471,1,1.76,26.83
0.622088376082857,1,0.74,4.47
0.040675278182408,1,0.35,27.92
1.11086740728497,1,0.39,21.62
1.16675804904623,0,-0.63,7.41
0.204572696727973,1,0.8,39.11
2.36512727521759,0,-0.27,60.01
-1.20794572441722,0,-0.07,41.61
1.34770025022899,1,0.26,0.48
0.895204854920541,1,1.29,29.95
-0.218766248071667,0,-0.9,15.75
0.885510419162591,1,0.62,30.55
0.544285991595616,0,0.07,73.87
-0.340688643149733,1,1.54,26.5
0.436724256158296,1,0.99,59.91
1.88829790838569,0,-1.04,53.45
-0.598333734049004,0,-1.79,68.07
1.59524203820122,0,-0.3,28.91
0.407927061524831,0,-0.49,44.97
2.4068103369165,1,1.14,7.81
0.906943239559191,1,0.25,78.34
0.441910358575116,0,-1.36,27.69
2.7984534216076,1,0.91,71.04
-0.995055504769665,1,0.74,7.19
1.6752796868343,0,0.09,77.41
2.66869437745807,1,0.5,69.98
0.419588841955434,1,0.63,61.45
0.746148956273726,0,0.09,2.87
1.79335283521161,1,1.01,41.36
0.611920229914211,1,0.68,86.51
-0.751604325827701,0,-0.23,66.59
0.932037930150258,1,0.46,24.96
0.340143998495951,0,-1.1,62.49
-2.32466244408548,1,1.77,24.11
0.47966331664942,0,-0.61,88.66
1.75992730999529,1,0.99,85.26
-0.0712050256098036,0,-0.73,77.54
2.30607553295844,1,1.12,88.33
0.653465910336383,0,-0.21,84.18
0.10960371228653,1,1.3,39.07
0.720857481753057,0,-0.82,4.61
2.01833288497449,0,-1.21,14.27
2.00743552738791,1,1.24,75.45
0.0765601933268934,1,0.44,95.6
-1.87512966627511,0,-1.83,4.1
1.2268307971678,0,-1.01,89.73
0.978442400853272,0,-0.1,83.51
-0.740209677903597,0,-0.43,54.82
1.76606346049331,1,2.24,6.2
0.389927521578186,0,-0.01,63.17
-0.502535630081996,1,0.43,57.04
0.229215460786473,1,1.3,61.76
-0.987137515174525,0,-0.62,64.69
-0.443985941975609,1,1.32,97.6
1.06694816037188,0,-1.82,17.03
0.640147698411521,0,-0.62,44.6
0.171583039461403,0,0.05,3.24
2.06502547568147,1,2.15,18.23
-1.07128319387681,0,-0.83,29.69
1.93829382901975,0,-0.52,57.11
-0.621833417547407,0,-0.97,23.14
-0.222554219013796,0,-0.2,23.13
1.35180117478313,1,1.65,23.6
0.0572327673985717,1,1.21,53.55
-1.55273854936197,0,-0.22,64.01
2.82097291145029,1,0.89,4.56
0.730730902062415,0,-0.85,18.54
1.22591758426533,1,0.3,23.81
0.486585708123431,0,0.13,77.68
-0.145370636163288,0,-0.52,4.97
-0.31065870103251,0,-0.99,86.71
2.03629985171333,1,0.38,46.92
1.46759409914474,1,1.52,25.4
1.19425344667734,0,0.09,87.07
1.53151133193891,1,0.53,59
3.04378012115805,1,0.88,57.4
0.044967927654496,1,0.48,60.03
2.09272256178324,1,0.7,46.66
-0.308267358125433,0,-0.56,89.61
0.718405466835444,0,-0.07,14.1
0.582583549234798,0,-0.08,91.14
-2.95014315897413,0,-2.46,10.43
1.39387359018475,1,0.38,49.55
-0.745942847898138,1,0.28,78.78
-0.575595279808832,0,-1.05,91.03
-0.199864455326339,0,-0.27,95.39
1.42883401594739,0,-0.31,96.65
0.0544724529464768,1,0.57,37.82
0.45881816086248,1,0.91,68.21
